Dist Code,Year,State Code,State Name,Dist Name,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),TOTAL PER HA OF GCA (Kg per ha)
161,1991,10,Rajasthan,Sikar,3442,74.81,6.63,5.55,1082,23.52,2.08,1.74,77,1.67,0.15,0.12,4601,8.86,7.42
161,1992,10,Rajasthan,Sikar,4171,77.21,7.87,6.52,1192,22.07,2.25,1.86,39,0.72,0.07,0.06,5402,10.2,8.45
161,1993,10,Rajasthan,Sikar,3332,76.74,6.31,5.27,1005,23.15,1.9,1.59,5,0.12,0.01,0.01,4342,8.23,6.86
161,1994,10,Rajasthan,Sikar,4101,73.25,7.74,6.36,1386,24.75,2.62,2.15,112,2,0.21,0.17,5599,10.57,8.68
161,1995,10,Rajasthan,Sikar,7467,80.31,14.41,11.89,1758,18.91,3.39,2.8,73,0.79,0.14,0.12,9298,17.95,14.8
161,1996,10,Rajasthan,Sikar,7591,80.52,14.3,11.15,1803,19.13,3.4,2.65,33,0.35,0.06,0.05,9427,17.75,13.84
161,1997,10,Rajasthan,Sikar,7187,74.28,13.35,9.44,2427,25.08,4.51,3.19,62,0.64,0.12,0.08,9676,17.97,12.71
161,1998,10,Rajasthan,Sikar,7455,78.76,14.13,9.99,1899,20.06,3.6,2.55,111,1.17,0.21,0.15,9465,17.95,12.69
161,1999,10,Rajasthan,Sikar,8130,70.4,15.8,11.93,3350,29.01,6.51,4.92,68,0.59,0.13,0.1,11548,22.44,16.95
161,2000,10,Rajasthan,Sikar,7955,69.13,15.59,11.85,3481,30.25,6.82,5.18,72,0.63,0.14,0.11,11508,22.55,17.14
161,2001,10,Rajasthan,Sikar,8359,70.15,16.12,11.85,3449,28.94,6.65,4.89,108,0.91,0.21,0.15,11916,22.99,16.89
161,2002,10,Rajasthan,Sikar,8115,71.28,19.23,14.44,3142,27.6,7.44,5.59,128,1.12,0.3,0.23,11385,26.98,20.26
161,2003,10,Rajasthan,Sikar,12067,73.27,23.1,16.42,4216,25.6,8.07,5.74,186,1.13,0.36,0.25,16469,31.53,22.42
161,2004,10,Rajasthan,Sikar,10535,72.12,20,14.01,3766,25.78,7.15,5.01,306,2.09,0.58,0.41,14607,27.73,19.43
161,2005,10,Rajasthan,Sikar,12921,66.3,24.32,16.91,6156,31.59,11.59,8.06,413,2.12,0.78,0.54,19490,36.68,25.51
161,2006,10,Rajasthan,Sikar,13260,72.05,25.17,17.78,4811,26.14,9.13,6.45,334,1.81,0.63,0.45,18405,34.94,24.68
161,2007,10,Rajasthan,Sikar,11889,70.08,22.67,16.07,4831,28.47,9.21,6.53,246,1.45,0.47,0.33,16966,32.35,22.94
161,2008,10,Rajasthan,Sikar,14089,65.94,26.95,18.96,6965,32.6,13.32,9.37,312,1.46,0.6,0.42,21366,40.86,28.76
161,2009,10,Rajasthan,Sikar,13144,64.49,25.7,18.38,6748,33.11,13.19,9.44,491,2.41,0.96,0.69,20382,39.85,28.5
161,2010,10,Rajasthan,Sikar,19070,67.04,35.6,22.53,8648,30.4,16.14,10.22,726,2.55,1.36,0.86,28444,53.1,33.6
161,2011,10,Rajasthan,Sikar,18730,68.76,35.6,24.11,8022,29.45,15.25,10.33,488,1.79,0.93,0.63,27240,51.78,35.07
161,2012,10,Rajasthan,Sikar,16777,75.02,32.22,22.41,5242,23.44,10.07,7,344,1.54,0.66,0.46,22363,42.95,29.88
161,2013,10,Rajasthan,Sikar,16975,79.34,32.39,21.57,4366,20.41,8.33,5.55,53,0.25,0.1,0.07,21394,40.82,27.18
161,2014,10,Rajasthan,Sikar,17657,77.51,34.26,23.64,4875,21.4,9.46,6.53,249,1.09,0.48,0.33,22780,44.2,30.5
161,2015,10,Rajasthan,Sikar,19495,75.17,38.25,26.99,6124,23.61,12.02,8.48,317,1.22,0.62,0.44,25935,50.89,35.9
161,2016,10,Rajasthan,Sikar,16520,76.28,32.51,23.06,4956,22.88,9.75,6.92,181,0.84,0.36,0.25,21658,42.62,30.23
161,2017,10,Rajasthan,Sikar,15594,73.82,30.92,22.72,5243,24.82,10.4,7.64,286,1.35,0.57,0.42,21123,41.88,30.78
162,1966,10,Rajasthan,Sirohi,332,75.63,1.95,1.75,94,21.41,0.55,0.49,13,2.96,0.08,0.07,439,2.58,2.31
162,1967,10,Rajasthan,Sirohi,378,68.11,2.22,1.71,148,26.67,0.87,0.67,29,5.23,0.17,0.13,555,3.26,2.51
162,1968,10,Rajasthan,Sirohi,271,87.42,1.69,1.5,32,10.32,0.2,0.18,7,2.26,0.04,0.04,310,1.94,1.71
162,1969,10,Rajasthan,Sirohi,360,75.47,2.45,2.2,105,22.01,0.71,0.64,12,2.52,0.08,0.07,477,3.24,2.91
162,1970,10,Rajasthan,Sirohi,524,77.74,3.23,2.79,128,18.99,0.79,0.68,22,3.26,0.14,0.12,674,4.16,3.59
162,1971,10,Rajasthan,Sirohi,614,77.43,3.63,3.25,154,19.42,0.91,0.81,25,3.15,0.15,0.13,793,4.69,4.2
162,1972,10,Rajasthan,Sirohi,31,23.85,0.19,0.17,76,58.46,0.46,0.42,23,17.69,0.14,0.13,130,0.79,0.71
162,1973,10,Rajasthan,Sirohi,623,78.56,3.52,2.91,153,19.29,0.86,0.71,17,2.14,0.1,0.08,793,4.48,3.71
162,1974,10,Rajasthan,Sirohi,456,87.36,4.18,3.48,54,10.34,0.5,0.41,12,2.3,0.11,0.09,522,4.79,3.98
162,1975,10,Rajasthan,Sirohi,559,94.59,3.43,2.81,24,4.06,0.15,0.12,8,1.35,0.05,0.04,591,3.63,2.97
162,1976,10,Rajasthan,Sirohi,760,89.73,4.89,4.11,71,8.38,0.46,0.38,16,1.89,0.1,0.09,847,5.45,4.58
162,1977,10,Rajasthan,Sirohi,1144,87.2,7.36,6.18,140,10.67,0.9,0.76,28,2.13,0.18,0.15,1312,8.44,7.09
162,1978,10,Rajasthan,Sirohi,1267,85.26,7.8,6.53,173,11.64,1.06,0.89,46,3.1,0.28,0.24,1486,9.14,7.66
162,1979,10,Rajasthan,Sirohi,1561,81.43,10.16,8.04,280,14.61,1.82,1.44,76,3.96,0.49,0.39,1917,12.47,9.88
162,1980,10,Rajasthan,Sirohi,1166,82.81,8.15,6.82,187,13.28,1.31,1.09,55,3.91,0.38,0.32,1408,9.84,8.23
162,1981,10,Rajasthan,Sirohi,1089,82.06,7.16,6.02,196,14.77,1.29,1.08,42,3.17,0.28,0.23,1327,8.72,7.34
162,1982,10,Rajasthan,Sirohi,1124,82.89,7.31,6.02,187,13.79,1.22,1,45,3.32,0.29,0.24,1356,8.82,7.27
162,1983,10,Rajasthan,Sirohi,1617,79.07,9.44,7.66,403,19.71,2.35,1.91,25,1.22,0.15,0.12,2045,11.94,9.68
162,1984,10,Rajasthan,Sirohi,1790,76.66,10.6,8.95,530,22.7,3.14,2.65,15,0.64,0.09,0.08,2335,13.82,11.68
162,1985,10,Rajasthan,Sirohi,1331,75.5,8.36,7.07,407,23.09,2.55,2.16,25,1.42,0.16,0.13,1763,11.07,9.37
162,1986,10,Rajasthan,Sirohi,1336,73.61,8.8,7.68,477,26.28,3.14,2.74,2,0.11,0.01,0.01,1815,11.95,10.44
162,1987,10,Rajasthan,Sirohi,951,72.15,10.86,9.47,361,27.39,4.12,3.6,6,0.46,0.07,0.06,1318,15.05,13.13
162,1988,10,Rajasthan,Sirohi,1730,80.06,11.71,9.71,426,19.71,2.88,2.39,5,0.23,0.03,0.03,2161,14.63,12.13
162,1989,10,Rajasthan,Sirohi,1839,74.18,12.46,10.55,632,25.49,4.28,3.63,8,0.32,0.05,0.05,2479,16.8,14.22
162,1990,10,Rajasthan,Sirohi,2824,68.36,16.69,13.15,1260,30.5,7.45,5.87,47,1.14,0.28,0.22,4131,24.41,19.24
162,1991,10,Rajasthan,Sirohi,3175,71.85,20.14,16.46,1197,27.09,7.59,6.2,47,1.06,0.3,0.24,4419,28.03,22.9
162,1992,10,Rajasthan,Sirohi,5300,75.74,30.91,23.73,1685,24.08,9.83,7.55,13,0.19,0.08,0.06,6998,40.81,31.34
162,1993,10,Rajasthan,Sirohi,6489,81.72,40.7,31.95,1435,18.07,9,7.07,17,0.21,0.11,0.08,7941,49.81,39.1
162,1994,10,Rajasthan,Sirohi,7958,84.36,49.8,38.94,1417,15.02,8.87,6.93,58,0.61,0.36,0.28,9433,59.03,46.16
162,1995,10,Rajasthan,Sirohi,7910,82.32,53.59,42.28,1650,17.17,11.18,8.82,49,0.51,0.33,0.26,9609,65.1,51.37
162,1996,10,Rajasthan,Sirohi,6066,82.78,42.46,33.47,1090,14.87,7.63,6.02,172,2.35,1.2,0.95,7328,51.29,40.44
162,1997,10,Rajasthan,Sirohi,8671,85.7,53.72,39.42,1424,14.07,8.82,6.47,23,0.23,0.14,0.1,10118,62.69,46
162,1998,10,Rajasthan,Sirohi,6865,76.68,47.15,34.29,2034,22.72,13.97,10.16,54,0.6,0.37,0.27,8953,61.49,44.72
162,1999,10,Rajasthan,Sirohi,4870,73.2,38.42,30.16,1779,26.74,14.04,11.02,4,0.06,0.03,0.02,6653,52.49,41.2
162,2000,10,Rajasthan,Sirohi,5200,85.77,38.48,31.17,860,14.18,6.36,5.16,3,0.05,0.02,0.02,6063,44.86,36.35
162,2001,10,Rajasthan,Sirohi,5930,81.52,40.24,31.31,1340,18.42,9.09,7.08,4,0.05,0.03,0.02,7274,49.36,38.41
162,2002,10,Rajasthan,Sirohi,4238,83.23,35.86,29.86,848,16.65,7.17,5.97,6,0.12,0.05,0.04,5092,43.08,35.88
162,2003,10,Rajasthan,Sirohi,8145,83.34,53.19,40.34,1575,16.12,10.28,7.8,53,0.54,0.35,0.26,9773,63.82,48.4
162,2004,10,Rajasthan,Sirohi,5681,84.53,40.64,31.6,992,14.76,7.1,5.52,48,0.71,0.34,0.27,6721,48.08,37.39
162,2005,10,Rajasthan,Sirohi,8234,85.81,53.42,39.06,1229,12.81,7.97,5.83,133,1.39,0.86,0.63,9596,62.26,45.52
162,2006,10,Rajasthan,Sirohi,11666,80.47,70.58,50.34,2713,18.71,16.41,11.71,119,0.82,0.72,0.51,14498,87.72,62.56
162,2007,10,Rajasthan,Sirohi,11417,76.11,70.13,50.54,3462,23.08,21.27,15.32,121,0.81,0.74,0.54,15000,92.14,66.4
162,2008,10,Rajasthan,Sirohi,9709,73.5,66.3,50.49,3280,24.83,22.4,17.06,221,1.67,1.51,1.15,13210,90.21,68.7
162,2009,10,Rajasthan,Sirohi,7531,78.14,54.67,43.99,2001,20.76,14.53,11.69,107,1.11,0.78,0.62,9638,69.96,56.29
162,2010,10,Rajasthan,Sirohi,13840,76.9,82.42,57.53,4082,22.68,24.31,16.97,76,0.42,0.45,0.32,17998,107.18,74.82
162,2011,10,Rajasthan,Sirohi,15008,80.08,91.87,64.49,3646,19.45,22.32,15.67,87,0.46,0.53,0.37,18741,114.72,80.53
162,2012,10,Rajasthan,Sirohi,13457,73.92,82.4,58.55,4276,23.49,26.18,18.61,473,2.6,2.9,2.06,18206,111.48,79.22
162,2013,10,Rajasthan,Sirohi,14159,85.47,85.44,59.16,2139,12.91,12.91,8.94,268,1.62,1.62,1.12,16566,99.97,69.22
162,2014,10,Rajasthan,Sirohi,12931,78.67,81.9,61.3,3038,18.48,19.24,14.4,470,2.86,2.98,2.23,16438,104.11,77.93
162,2015,10,Rajasthan,Sirohi,14491,76.21,89.31,63.84,4141,21.78,25.52,18.24,384,2.02,2.37,1.69,19015,117.19,83.77
162,2016,10,Rajasthan,Sirohi,15947,78.07,97.29,70.39,3868,18.94,23.6,17.07,611,2.99,3.73,2.7,20426,124.61,90.16
162,2017,10,Rajasthan,Sirohi,14531,75.52,85.56,64.02,4303,22.36,25.34,18.96,406,2.11,2.39,1.79,19240,113.28,84.77
163,1966,10,Rajasthan,Tonk,190,90.48,0.46,0.43,20,9.52,0.05,0.05,0,0,0,0,210,0.51,0.48
163,1967,10,Rajasthan,Tonk,210,63.44,0.47,0.43,79,23.87,0.18,0.16,42,12.69,0.09,0.09,331,0.75,0.68
163,1968,10,Rajasthan,Tonk,157,88.2,0.38,0.37,11,6.18,0.03,0.03,10,5.62,0.02,0.02,178,0.43,0.41
163,1969,10,Rajasthan,Tonk,1005,82.11,2.23,2.09,196,16.01,0.43,0.41,23,1.88,0.05,0.05,1224,2.71,2.54
163,1970,10,Rajasthan,Tonk,285,89.91,0.63,0.58,27,8.52,0.06,0.05,5,1.58,0.01,0.01,317,0.7,0.65
163,1971,10,Rajasthan,Tonk,746,74.38,1.63,1.51,202,20.14,0.44,0.41,55,5.48,0.12,0.11,1003,2.19,2.03
163,1972,10,Rajasthan,Tonk,453,87.96,1.2,1.14,45,8.74,0.12,0.11,17,3.3,0.05,0.04,515,1.37,1.3
163,1973,10,Rajasthan,Tonk,721,79.67,1.58,1.43,146,16.13,0.32,0.29,38,4.2,0.08,0.08,905,1.98,1.8
163,1974,10,Rajasthan,Tonk,631,83.36,1.4,1.26,64,8.45,0.14,0.13,62,8.19,0.14,0.12,757,1.68,1.52
163,1975,10,Rajasthan,Tonk,883,94.14,2,1.82,37,3.94,0.08,0.08,18,1.92,0.04,0.04,938,2.13,1.93
163,1976,10,Rajasthan,Tonk,1141,90.92,2.56,2.32,79,6.29,0.18,0.16,35,2.79,0.08,0.07,1255,2.81,2.55
163,1977,10,Rajasthan,Tonk,1199,90.35,2.74,2.52,95,7.16,0.22,0.2,33,2.49,0.08,0.07,1327,3.03,2.79
163,1978,10,Rajasthan,Tonk,1217,84.05,2.77,2.54,202,13.95,0.46,0.42,29,2,0.07,0.06,1448,3.3,3.02
163,1979,10,Rajasthan,Tonk,1443,82.08,3.23,3.01,287,16.33,0.64,0.6,28,1.59,0.06,0.06,1758,3.93,3.67
163,1980,10,Rajasthan,Tonk,1311,83.29,3.23,2.85,238,15.12,0.59,0.52,25,1.59,0.06,0.05,1574,3.88,3.42
163,1981,10,Rajasthan,Tonk,1486,84.67,3.33,3,236,13.45,0.53,0.48,33,1.88,0.07,0.07,1755,3.93,3.54
163,1982,10,Rajasthan,Tonk,1712,79.41,3.78,3.41,409,18.97,0.9,0.81,35,1.62,0.08,0.07,2156,4.76,4.29
163,1983,10,Rajasthan,Tonk,1997,72.59,4.43,4.02,723,26.28,1.6,1.46,31,1.13,0.07,0.06,2751,6.11,5.54
163,1984,10,Rajasthan,Tonk,1918,62.43,4.3,3.99,1127,36.69,2.53,2.35,27,0.88,0.06,0.06,3072,6.89,6.39
163,1985,10,Rajasthan,Tonk,2078,66.99,4.56,4.07,1008,32.5,2.21,1.97,16,0.52,0.04,0.03,3102,6.8,6.08
163,1986,10,Rajasthan,Tonk,2423,65.97,5.48,4.95,1225,33.35,2.77,2.5,25,0.68,0.06,0.05,3673,8.31,7.51
163,1987,10,Rajasthan,Tonk,2124,60.74,4.72,4.3,1360,38.89,3.02,2.76,13,0.37,0.03,0.03,3497,7.77,7.08
163,1988,10,Rajasthan,Tonk,3016,53.06,6.48,5.9,2639,46.43,5.67,5.16,29,0.51,0.06,0.06,5684,12.22,11.11
163,1989,10,Rajasthan,Tonk,2559,57.18,6.13,5.67,1858,41.52,4.45,4.11,58,1.3,0.14,0.13,4475,10.72,9.91
163,1990,10,Rajasthan,Tonk,2638,54.15,5.58,5.05,2158,44.29,4.57,4.13,76,1.56,0.16,0.15,4872,10.31,9.33
163,1991,10,Rajasthan,Tonk,3825,53.21,8.3,7.45,3214,44.71,6.98,6.26,149,2.07,0.32,0.29,7188,15.61,14
163,1992,10,Rajasthan,Tonk,5302,58.79,11.17,9.99,3585,39.75,7.56,6.76,132,1.46,0.28,0.25,9019,19.01,17
163,1993,10,Rajasthan,Tonk,5752,64.82,12.25,11,3005,33.86,6.4,5.75,117,1.32,0.25,0.22,8874,18.89,16.97
163,1994,10,Rajasthan,Tonk,7112,66.87,15.15,13.53,3266,30.71,6.96,6.21,258,2.43,0.55,0.49,10636,22.66,20.23
163,1995,10,Rajasthan,Tonk,10068,68.64,21.29,19.05,4454,30.37,9.42,8.43,146,1,0.31,0.28,14668,31.01,27.75
163,1996,10,Rajasthan,Tonk,11038,73.15,22.93,18.73,3925,26.01,8.15,6.66,127,0.84,0.26,0.22,15090,31.35,25.61
163,1997,10,Rajasthan,Tonk,12895,68.55,26.6,21.31,5840,31.05,12.05,9.65,75,0.4,0.15,0.12,18810,38.8,31.09
163,1998,10,Rajasthan,Tonk,12113,65.76,24.97,20.04,6243,33.89,12.87,10.33,63,0.34,0.13,0.1,18419,37.97,30.47
163,1999,10,Rajasthan,Tonk,14745,62.32,31.01,26.59,8795,37.17,18.5,15.86,120,0.51,0.25,0.22,23660,49.76,42.66
163,2000,10,Rajasthan,Tonk,11801,68.51,29.12,25.25,5301,30.77,13.08,11.34,124,0.72,0.31,0.27,17226,42.5,36.86
163,2001,10,Rajasthan,Tonk,14230,68.98,35.81,30.45,6318,30.63,15.9,13.52,80,0.39,0.2,0.17,20628,51.91,44.13
163,2002,10,Rajasthan,Tonk,7159,73.04,21.01,19.2,2583,26.35,7.58,6.93,59,0.6,0.17,0.16,9801,28.76,26.28
163,2003,10,Rajasthan,Tonk,13259,68.29,29.05,24.12,5955,30.67,13.05,10.83,202,1.04,0.44,0.37,19416,42.54,35.32
163,2004,10,Rajasthan,Tonk,18344,72.09,39.35,30.8,6600,25.94,14.16,11.08,503,1.98,1.08,0.84,25447,54.59,42.73
163,2005,10,Rajasthan,Tonk,19879,67.49,41.83,32.5,9039,30.69,19.02,14.78,538,1.83,1.13,0.88,29456,61.98,48.15
163,2006,10,Rajasthan,Tonk,20376,66.89,49.27,42.09,9740,31.97,23.55,20.12,346,1.14,0.84,0.71,30462,73.66,62.93
163,2007,10,Rajasthan,Tonk,21256,68.68,47.3,39.4,9223,29.8,20.53,17.1,469,1.52,1.04,0.87,30948,68.87,57.36
163,2008,10,Rajasthan,Tonk,19980,64.69,43.39,34.23,10695,34.63,23.22,18.32,213,0.69,0.46,0.36,30888,67.07,52.92
163,2009,10,Rajasthan,Tonk,15892,61.33,34.48,27.79,9745,37.61,21.14,17.04,273,1.05,0.59,0.48,25911,56.22,45.32
163,2010,10,Rajasthan,Tonk,28990,64.93,59.78,40.56,14635,32.78,30.18,20.47,1024,2.29,2.11,1.43,44649,92.07,62.46
163,2011,10,Rajasthan,Tonk,31195,65.86,65.03,45.12,15806,33.37,32.95,22.86,365,0.77,0.76,0.53,47366,98.74,68.51
163,2012,10,Rajasthan,Tonk,33578,71.91,71.09,52.68,12623,27.03,26.73,19.8,492,1.05,1.04,0.77,46693,98.86,73.25
163,2013,10,Rajasthan,Tonk,35681,73.4,74.5,53.9,12856,26.45,26.84,19.42,77,0.16,0.16,0.12,48614,101.5,73.44
163,2014,10,Rajasthan,Tonk,28799,67.45,60.44,46.14,13494,31.61,28.32,21.62,402,0.94,0.84,0.64,42695,89.61,68.41
163,2015,10,Rajasthan,Tonk,27469,65.94,60.75,47.61,13812,33.16,30.55,23.94,374,0.9,0.83,0.65,41655,92.13,72.2
163,2016,10,Rajasthan,Tonk,31125,70.07,64.31,44.26,13112,29.52,27.09,18.65,182,0.41,0.38,0.26,44419,91.78,63.17
163,2017,10,Rajasthan,Tonk,22553,68.95,48.62,33.59,9945,30.41,21.44,14.81,209,0.64,0.45,0.31,32707,70.51,48.71
164,1966,10,Rajasthan,Udaipur,423,81.5,1.32,1.1,96,18.5,0.3,0.25,0,0,0,0,519,1.62,1.36
164,1967,10,Rajasthan,Udaipur,813,69.31,2.38,1.86,360,30.69,1.05,0.83,0,0,0,0,1173,3.43,2.69
164,1968,10,Rajasthan,Udaipur,820,86.13,2.46,1.97,132,13.87,0.4,0.32,0,0,0,0,952,2.85,2.29
164,1969,10,Rajasthan,Udaipur,1220,75.45,3.67,3.06,343,21.21,1.03,0.86,54,3.34,0.16,0.14,1617,4.87,4.05
164,1970,10,Rajasthan,Udaipur,2065,77.31,5.74,4.21,546,20.44,1.52,1.11,60,2.25,0.17,0.12,2671,7.42,5.45
164,1971,10,Rajasthan,Udaipur,1813,78.93,5.14,3.84,374,16.28,1.06,0.79,110,4.79,0.31,0.23,2297,6.51,4.87
164,1972,10,Rajasthan,Udaipur,851,82.46,2.58,2.2,62,6.01,0.19,0.16,119,11.53,0.36,0.31,1032,3.13,2.67
164,1973,10,Rajasthan,Udaipur,1836,74,4.98,3.41,410,16.53,1.11,0.76,235,9.47,0.64,0.44,2481,6.72,4.6
164,1974,10,Rajasthan,Udaipur,1476,84.05,4.32,3.08,173,9.85,0.51,0.36,107,6.09,0.31,0.22,1756,5.13,3.67
164,1975,10,Rajasthan,Udaipur,2073,80.32,6.03,4.13,395,15.3,1.15,0.79,113,4.38,0.33,0.23,2581,7.5,5.14
164,1976,10,Rajasthan,Udaipur,2768,80.4,8.3,5.63,586,17.02,1.76,1.19,89,2.58,0.27,0.18,3443,10.32,7.01
164,1977,10,Rajasthan,Udaipur,2104,85.88,6.34,4.36,297,12.12,0.89,0.62,49,2,0.15,0.1,2450,7.38,5.07
164,1978,10,Rajasthan,Udaipur,1600,77.03,4.67,3.17,444,21.38,1.3,0.88,33,1.59,0.1,0.07,2077,6.06,4.11
164,1979,10,Rajasthan,Udaipur,1281,72.58,3.71,2.54,442,25.04,1.28,0.87,42,2.38,0.12,0.08,1765,5.12,3.49
164,1980,10,Rajasthan,Udaipur,1452,76.22,4.46,3.32,413,21.68,1.27,0.94,40,2.1,0.12,0.09,1905,5.85,4.35
164,1981,10,Rajasthan,Udaipur,1185,75.43,3.39,2.29,356,22.66,1.02,0.69,30,1.91,0.09,0.06,1571,4.49,3.04
164,1982,10,Rajasthan,Udaipur,1272,76.72,3.56,2.3,363,21.89,1.02,0.66,23,1.39,0.06,0.04,1658,4.64,2.99
164,1983,10,Rajasthan,Udaipur,2677,76.62,7.28,4.85,784,22.44,2.13,1.42,33,0.94,0.09,0.06,3494,9.5,6.33
164,1984,10,Rajasthan,Udaipur,2359,76.34,6.72,4.78,710,22.98,2.02,1.44,21,0.68,0.06,0.04,3090,8.8,6.26
164,1985,10,Rajasthan,Udaipur,2097,73.66,6.05,4.25,741,26.03,2.14,1.5,9,0.32,0.03,0.02,2847,8.22,5.77
164,1986,10,Rajasthan,Udaipur,1880,73.75,5.75,4.43,668,26.21,2.04,1.57,1,0.04,0,0,2549,7.8,6
164,1987,10,Rajasthan,Udaipur,1020,65.93,3.7,3,523,33.81,1.9,1.54,4,0.26,0.01,0.01,1547,5.62,4.54
164,1988,10,Rajasthan,Udaipur,2463,70.07,7.32,5.58,1043,29.67,3.1,2.36,9,0.26,0.03,0.02,3515,10.45,7.97
164,1989,10,Rajasthan,Udaipur,2409,72.78,6.83,5.02,892,26.95,2.53,1.86,9,0.27,0.03,0.02,3310,9.39,6.89
164,1990,10,Rajasthan,Udaipur,3823,75.12,10.42,7.14,1259,24.74,3.43,2.35,7,0.14,0.02,0.01,5089,13.87,9.51
164,1991,10,Rajasthan,Udaipur,8097,66.43,23.54,16.44,4013,32.92,11.67,8.15,79,0.65,0.23,0.16,12189,35.44,24.74
164,1992,10,Rajasthan,Udaipur,11824,74.88,33.57,22.83,3872,24.52,10.99,7.48,94,0.6,0.27,0.18,15790,44.82,30.49
164,1993,10,Rajasthan,Udaipur,12444,75.24,37.11,25.79,3986,24.1,11.89,8.26,109,0.66,0.33,0.23,16539,49.32,34.27
164,1994,10,Rajasthan,Udaipur,14769,79.6,42.27,28.26,3565,19.21,10.2,6.82,221,1.19,0.63,0.42,18555,53.11,35.51
164,1995,10,Rajasthan,Udaipur,16042,74.2,49.1,35.16,5477,25.33,16.76,12,101,0.47,0.31,0.22,21620,66.17,47.39
164,1996,10,Rajasthan,Udaipur,16439,83.49,48.57,33.21,3129,15.89,9.25,6.32,121,0.61,0.36,0.24,19689,58.18,39.78
164,1997,10,Rajasthan,Udaipur,17500,72.99,51.2,34.89,6443,26.87,18.85,12.85,34,0.14,0.1,0.07,23977,70.15,47.8
164,1998,10,Rajasthan,Udaipur,11395,75.11,33.87,23.21,3736,24.62,11.11,7.61,41,0.27,0.12,0.08,15172,45.1,30.91
164,1999,10,Rajasthan,Udaipur,11301,75.38,34.81,27.6,3634,24.24,11.19,8.87,57,0.38,0.18,0.14,14992,46.18,36.61
164,2000,10,Rajasthan,Udaipur,9242,82.53,29.12,26.6,1935,17.28,6.1,5.57,22,0.2,0.07,0.06,11199,35.28,32.23
164,2001,10,Rajasthan,Udaipur,15963,76.77,48.13,38.74,4781,22.99,14.41,11.6,49,0.24,0.15,0.12,20793,62.69,50.47
164,2002,10,Rajasthan,Udaipur,8721,79.28,27.79,25.59,2242,20.38,7.14,6.58,37,0.34,0.12,0.11,11000,35.05,32.27
164,2003,10,Rajasthan,Udaipur,13583,79.79,40.19,33.94,3359,19.73,9.94,8.39,81,0.48,0.24,0.2,17023,50.37,42.53
164,2004,10,Rajasthan,Udaipur,13824,80.93,40.31,31.45,3122,18.28,9.1,7.1,136,0.8,0.4,0.31,17082,49.81,38.86
164,2005,10,Rajasthan,Udaipur,17849,76.67,50.65,35.9,5064,21.75,14.37,10.19,368,1.58,1.04,0.74,23281,66.06,46.83
164,2006,10,Rajasthan,Udaipur,24509,79.62,66.39,44.47,5949,19.33,16.11,10.79,323,1.05,0.87,0.59,30781,83.38,55.85
164,2007,10,Rajasthan,Udaipur,26198,79.6,72.09,49.47,6329,19.23,17.41,11.95,385,1.17,1.06,0.73,32912,90.56,62.15
164,2008,10,Rajasthan,Udaipur,21858,70.97,57.41,43.21,8040,26.1,21.12,15.89,901,2.93,2.37,1.78,30798,80.9,60.88
164,2009,10,Rajasthan,Udaipur,24399,70.81,63.55,51.14,8787,25.5,22.89,18.42,1272,3.69,3.31,2.67,34459,89.75,72.23
164,2010,10,Rajasthan,Udaipur,36499,70.04,92.15,63.58,14758,28.32,37.26,25.71,852,1.63,2.15,1.48,52109,131.55,90.77
164,2011,10,Rajasthan,Udaipur,36686,71.71,92.46,62.84,13187,25.78,33.24,22.59,1288,2.52,3.25,2.21,51160,128.94,87.63
164,2012,10,Rajasthan,Udaipur,44699,74.74,114.13,76.94,13292,22.22,33.94,22.88,1819,3.04,4.64,3.13,59810,152.71,102.95
164,2013,10,Rajasthan,Udaipur,33868,76.12,86.97,58.2,10150,22.81,26.07,17.44,478,1.07,1.23,0.82,44495,114.27,76.47
164,2014,10,Rajasthan,Udaipur,43575,74.03,113.29,75.69,13759,23.38,35.77,23.9,1523,2.59,3.96,2.65,58857,153.02,102.24
164,2015,10,Rajasthan,Udaipur,43156,67.39,108.45,73.99,17105,26.71,42.99,29.33,3780,5.9,9.5,6.48,64042,160.94,109.8
164,2016,10,Rajasthan,Udaipur,43871,71.92,108.63,73.08,15212,24.94,37.67,25.34,1913,3.14,4.74,3.19,60998,151.04,101.61
164,2017,10,Rajasthan,Udaipur,34494,72.64,87.48,58.18,10333,21.76,26.21,17.43,2659,5.6,6.74,4.48,47486,120.43,80.09
165,1966,9,Punjab,Gurdaspur,2392,92.43,9.59,6.88,170,6.57,0.68,0.49,26,1,0.1,0.07,2588,10.38,7.44
165,1967,9,Punjab,Gurdaspur,5645,81.68,22.5,16.34,1035,14.98,4.13,3,231,3.34,0.92,0.67,6911,27.54,20.01
